timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-07-22T01:21:13,AST-SER,096dd208-6f7e-4b35-9989-10d0989955e3,141.79429626464844,0.0002967068590375,2.092516179097732e-06,14.0,0.0,4.167896747589111,0.0005514199341668,0,0.0001638759027426,0.0007152958369094,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:23:33,AST-SER,eb5af2cf-dbcc-4fe8-bc4b-81ba5962ddfd,135.86314249038696,0.0002849511198387,2.097339385910945e-06,14.0,0.0,4.193417072296143,0.0005283538818359,0,0.0001586014194485,0.0006869553012845,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:25:58,AST-SER,b9336219-f12d-4c0a-86de-96fab7a01688,139.58246612548828,0.0002920672072103,2.092434782945978e-06,14.0,0.0,4.153939247131348,0.0005428181277381,0,0.0001612925156524,0.0007041106433905,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:28:18,AST-SER,ef4d9dff-6c90-4333-91b0-ad7141382784,136.31440997123718,0.0002853969235922,2.093666573126394e-06,14.0,0.0,4.1607985496521,0.0005301093978352,0,0.0001579206395373,0.0006880300373725,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:30:45,AST-SER,eda49adb-d827-434e-94dc-5fd4d5649ea2,140.658198595047,0.0002944387992259,2.09329283445222e-06,14.0,0.0,4.162532329559326,0.0005470013871457,0,0.0001628266498403,0.0007098280369861,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:33:05,AST-SER,cf1e10f0-6068-4152-8cc1-4e3dd7858c42,135.9083354473114,0.0002844476058897,2.0929371620475954e-06,14.0,0.0,4.178585529327393,0.0005285288339191,0,0.000157212604522,0.0006857414384411,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:35:29,AST-SER,1f1e643e-0e4d-4cc1-b232-b254666eb244,138.7572660446167,0.0002915416162221,2.1010908079468336e-06,14.0,0.0,4.23157024383545,0.0005396092536714,0,0.0001632343039262,0.0007028435575976,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:37:48,AST-SER,f44525b7-3c48-4d54-8503-b94beb3a1ca3,134.63529777526855,0.0002818362750397,2.093331241485793e-06,14.0,0.0,4.16431188583374,0.0005235794929663,0,0.0001558665935849,0.0006794460865512,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:40:07,AST-SER,7e2228ab-f4b8-42fa-90c1-7128b7bcdcf4,133.76208472251892,0.0002800235885865,2.093445158001279e-06,14.0,0.0,4.161436557769775,0.0005201836560832,0,0.0001548924368729,0.0006750760929562,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:42:33,AST-SER,3078cf58-9836-4824-8ee9-65695553c2be,141.3297822475433,0.0002958151462055,2.093084284863849e-06,14.0,0.0,4.163742542266846,0.0005496136011017,0,0.000163532509716,0.0007131461108178,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:44:52,AST-SER,e5d82d99-3e8c-43a2-8931-fb2f9e571e5c,133.71375727653503,0.0002799468003354,2.0936275072765115e-06,14.0,0.0,4.163606643676758,0.000519995718797,0,0.0001548952543527,0.0006748909731497,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:47:16,AST-SER,815a7f18-31c8-4bbd-b73e-1de16c477833,139.60653829574585,0.0002921354579478,2.092562866424948e-06,14.0,0.0,4.161920070648193,0.0005429112076759,0,0.0001613639734288,0.0007042751811047,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:49:38,AST-SER,9db41cc8-ac29-436f-bb37-3cb36c8bfc14,134.14564609527588,1.6097155997361302e-06,1.1999760309722184e-08,14.0,0.0,4.17064905166626,0.0005216754088136,0,0.0001554670171316,0.0006771424259453,Canada,CAN,quebec,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,-71.2,46.8,19.258773803710938,process,N,1.0
2024-07-22T01:51:56,AST-SER,c4b7998d-56fd-4bdf-80a1-5c80668547fd,132.6878685951233,0.0002782296081231,2.0968729927534304e-06,14.0,0.0,4.198056221008301,0.0005160065466827,0,0.0001547446487597,0.0006707511954424,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:54:23,AST-SER,87b70aa6-7058-4c9d-8bb4-7523396c8f87,136.9019033908844,0.0002866130072373,2.093564809095361e-06,14.0,0.0,4.153203964233398,0.000532394078705,0,0.0001585676723848,0.0006909617510898,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:56:40,AST-SER,2848c2ba-840a-4c07-8f2f-9f79574463b3,132.26422810554504,0.0002763307337742,2.0892325743116595e-06,14.0,0.0,4.130029678344727,0.0005143583206335,0,0.0001518151009045,0.0006661734215381,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T01:59:05,AST-SER,2dd7247d-5d59-45d0-82aa-29db3e021858,137.313782453537,0.0002874654967899,2.093493396318036e-06,14.0,0.0,4.180422306060791,0.0005339953957663,0,0.0001590215226019,0.0006930169183683,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T02:01:22,AST-SER,566d97cb-e786-4f62-810f-90788b47042d,132.43841767311096,0.0002782606790917,2.101057110018882e-06,14.0,0.0,4.234065055847169,0.0005150363522105,0,0.0001557897485932,0.0006708261008038,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T02:03:43,AST-SER,543ec2db-919d-4e60-a589-ee9d081c8ebe,136.24886560440063,0.0002852482052417,2.0935822399429745e-06,14.0,0.0,4.180379390716553,0.000529854127566,0,0.0001578173821428,0.0006876715097088,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T02:06:02,AST-SER,ac704ec3-f10b-4d48-83fa-01d62f2ec3aa,134.07404327392578,0.000281731834234,2.101315268447645e-06,14.0,0.0,4.235163688659669,0.0005213965639803,0,0.0001577977384572,0.0006791943024375,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T02:08:23,AST-SER,8e5dbbc9-d9d1-4362-8cce-277d3bbcb967,136.8783757686615,0.0002865364222451,2.09336515454748e-06,14.0,0.0,4.16566801071167,0.0005323022634453,0,0.0001584748578512,0.0006907771212965,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T02:10:41,AST-SER,47188899-16fe-4d85-9470-a099f8909722,133.6418969631195,0.0002797445135012,2.093239619147688e-06,14.0,0.0,4.170560359954834,0.0005197165290514,0,0.0001546867744474,0.0006744033034989,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258773803710938,process,N,1.0
2024-07-22T06:23:56,AST-SER,05e9731f-683d-4803-b397-60e775ff20b1,133.52970027923584,0.0002405163387515,1.801219790417769e-06,14.0,0.0,1.607166767120361,0.0005192803829246,0,6.055230572882967e-05,0.0005798326886534,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:26:20,AST-SER,da866119-783b-4a0f-9794-887f983a80ea,138.92225766181946,0.0002873368412862,2.0683283306962096e-06,14.0,0.0,3.911745071411133,0.0005402510972817,0,0.0001524556605917,0.0006927067578735,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:28:45,AST-SER,6f4e0ffb-a387-458b-9574-1ceeb194e02c,140.50113534927368,0.0002904706557067,2.067390096063743e-06,14.0,0.0,3.900907516479492,0.0005463912717501,0,0.0001538704324969,0.000700261704247,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:31:11,AST-SER,b7618293-1e1d-4321-8333-2698ee019cca,140.49986100196838,0.0002901075368734,2.064824369252308e-06,14.0,0.0,3.930107116699219,0.0005463848213354,0,0.0001530014822192,0.0006993863035547,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:33:38,AST-SER,9da050d3-178d-4359-84d8-ed5030a95348,142.3288562297821,0.0002974710858151,2.0900265321801936e-06,14.0,0.0,4.1466593742370605,0.0005534981516997,0,0.0001636400700949,0.0007171382217946,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:36:02,AST-SER,556cfe7b-4522-4ba3-84a7-e162da380ccc,138.9589717388153,0.0002893544607759,2.0823013955503284e-06,14.0,0.0,4.048140048980713,0.0005403937629858,0,0.0001571770375531,0.0006975708005389,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:38:26,AST-SER,36b43957-623e-49d4-bc07-2e9d84ff152d,139.02622413635254,0.000288008133613,2.0716101253716632e-06,14.0,0.0,3.955747604370117,0.0005406550349129,0,0.0001536700630565,0.0006943250979695,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:40:49,AST-SER,ddeb5a01-8561-4ed2-81b9-bd7ca7411707,138.124169588089,0.0002857812688002,2.069017099994431e-06,14.0,0.0,3.907060146331788,0.0005371466732025,0,0.0001518099370444,0.000688956610247,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:43:13,AST-SER,2109a642-df51-440f-9f4d-cb6dda0fcbfe,138.4081711769104,0.0002864492563243,2.069597870476878e-06,14.0,0.0,3.909115791320801,0.0005382509300443,0,0.0001523160531363,0.0006905669831807,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:45:37,AST-SER,d22595f8-a5d7-41e9-b7a0-df66b115b4c1,138.9989492893219,0.0002872482089592,2.066549498596296e-06,14.0,0.0,3.911078453063965,0.0005405489595731,0,0.0001519441249977,0.0006924930845708,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:48:05,AST-SER,6a0256fb-1302-43a0-a340-c1607cb3beb8,142.3106963634491,0.0002941987525632,2.0672989457653053e-06,14.0,0.0,3.9110627174377446,0.0005534275568856,0,0.0001558217796989,0.0007092493365845,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:50:31,AST-SER,20c916f2-eb66-4299-a87e-e8b3937971d8,142.0784351825714,0.000293910409739,2.0686489780199154e-06,14.0,0.0,3.912016868591309,0.0005525246314207,0,0.0001560295731994,0.0007085542046202,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:52:57,AST-SER,38cd2f3c-3100-40d9-bcf8-4e940236255d,141.40434384346008,0.0002926081204332,2.0693007900602363e-06,14.0,0.0,3.912284374237061,0.0005499036286936,0,0.000155511039072,0.0007054146677657,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:55:23,AST-SER,67087132-a7c5-469c-9989-aaac65e68c77,141.21577095985413,0.0002920111565121,2.067836719137591e-06,14.0,0.0,3.971624851226807,0.0005491691993342,0,0.0001548063179886,0.0007039755173229,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T06:57:51,AST-SER,63b735c4-0f1b-4064-81f7-ad0254b41491,143.194650888443,0.0002959627786352,2.066856386038043e-06,14.0,0.0,3.912576198577881,0.0005568651550345,0,0.0001566368655276,0.0007135020205622,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T07:00:19,AST-SER,cf49b89a-99f7-429e-86b7-f1f43c9f4960,143.14588594436646,0.0002959985930762,2.067810689238165e-06,14.0,0.0,3.906367778778076,0.0005566758965121,0,0.0001569124648937,0.0007135883614058,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
2024-07-22T07:02:46,AST-SER,e3c61fcf-0044-4f43-8db2-5073ad633ed8,142.50980401039124,0.0002943946083271,2.065784949825148e-06,14.0,0.0,3.890396118164064,0.0005542023196485,0,0.0001555191826723,0.0007097215023208,Czechia,CZE,south moravian,,,Linux-6.8.0-38-generic-x86_64-with-glibc2.39,3.12.3,2.5.0,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,,,16.5888,49.2067,19.258769989013672,process,N,1.0
